"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-02-27","74","94","60"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-02-28","73",,"56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-02-29","74","92",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-01","69","92","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-02","71",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-03","71",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-04","71","90","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-05","76",,"59"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-06","76","96","60"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-07","72","90","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-08","74","90","61"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-09","76","91","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-10","75","94","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-11","77","92",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-12","71","92","58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-13","70","86",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-14","75",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-15","73",,"56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-16","69","89","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-17","64",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-18","68",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-19","67","84",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-20","67","86","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-21","59","83",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-22","63",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-23","67",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-24","67","88","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-25","69","86","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-26","68","85","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-27","61","82","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-28","62",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-29","65",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-30","71",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-03-31","69","88","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-01","68","86","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-02","69",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-03","66","94","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-04","64","83","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-05","64","80","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-06","67",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-07","69",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-08","64","90","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-09","60","78",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-10","59","73","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-11","60","72",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-12","59","70","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-13","60",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-14","61",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-15","62","82","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-16","60",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-17","63",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-18","64","86","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-19","68","84","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-20","75",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-21","68","87","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-22","67","87","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-23","60","82",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-24","58","66","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-25","62",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-26","58","73","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-27","58","71","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-28","60",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-29","57",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-04-30","59","80","39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-01","58",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-02","56","78","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-03","60","74","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-04","63",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-05","61",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-06","61",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-07","61",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-08","59","85","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-09","57","79","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-10","56","77","40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-11","54",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-12","53","69","44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-13","53",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-14","54",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-15","58",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-16","61",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-17","60",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-18","55","83","39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-19","50","71","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-20","53",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-21","51",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-22","49",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-23","51",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-24","55",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-25","60",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-26","57","85","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-27","51","71",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-28","54",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-29","53",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-30","54",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-05-31","55",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-01","55","69","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-02","51","69","44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-03","49","56","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-04","45",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-05","47",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-06","46","64","32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-07","44","63","33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-08","42","60","30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-09","46",,"29"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-10","45","64",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-11","42","61","28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-12","50",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-13","45",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-14","48",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-15","48","74","40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-16","49",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-17","50","56","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-18","46","54","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-19","49",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-20","49","56","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-21","50",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-22","49","59","44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-23","49",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-24","47","55",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-25","41","55","31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-26","49",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-27","47","58","36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-28","49",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-29","49","59",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-06-30","45",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-01","50",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-02","47",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-03","49",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-04","46","63",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-05","46",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-06","48","55",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-07","47",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-08","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-09","50",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-10","50","62","44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-11","49",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-12","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-13","53",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-14","52",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-15","51","72","37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-16","45","71","37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-17","48",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-18","50",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-19","51",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-20","52","63","39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-21","49","63",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-22","45",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-23","44",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-24","44",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-25","42","57","31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-26","48","56","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-27","48",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-28","45",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-29","50",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-30","49","74","36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-07-31","51",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-01","52","65",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-02","48",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-03","52","70","37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-04","52",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-05","53","73","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-06","54",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-07","53",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-08","55",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-09","55","74","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-10","47","61","35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-11","45","62","31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-12","44","61","29"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-13","45","60","31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-14","46","60","36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-15","44",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-16","45",,"29"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-17","47","63","30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-18","45","64","32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-19","50",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-20","50",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-21","53",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-22","53","76","34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-23","50","74",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-24","52",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-25","50","64","38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-26","50","60","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-27","47","60","33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-28","47","59","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-29","50",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-30","48",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-08-31","49","64","32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-01","48","63","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-02","51",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-03","52",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-04","54","66","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-05","51","68","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-06","52",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-07","54","72","38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-08","51","71","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-09","56",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-10","56","72","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-11","56","70","40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-12","53","70","35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-13","54",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-14","57",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-15","52",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-16","56",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-17","60",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-18","61","80","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-19","62",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-20","60","82",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-21","58","80","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-22","63",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-23","64",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-24","62","83","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-25","51","79","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-26","54",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-27","55",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-28","56",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-29","52","77","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-09-30","52",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-01","54",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-02","51","67","35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-03","50","66","35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-04","50",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-05","55",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-06","56","74","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-07","58",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-08","59","76","39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-09","63",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-10","65","84","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-11","65",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-12","66","89","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-13","64","87","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-14","58","79","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-15","66",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-16","61","87",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-17","63",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-18","62","83",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-19","62","80",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-20","65",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-21","65","84","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-22","62",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-23","63","82","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-24","60","83","44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-25","60","77","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-26","64",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-27","56","82","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-28","58",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-29","63",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-30","65",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-10-31","66","86","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-01","62","85","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-02","64",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-03","67",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-04","63","91","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-05","63",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-06","67",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-07","69",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-08","65","90","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-09","65",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-10","67","84","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-11","62","82","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-12","63",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-13","57","81",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-14","62",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-15","64","77","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-16","61",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-17","58","81","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-18","62",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-19","59","81","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-20","57","72","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-21","61",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-22","68",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-23","67","86","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-24","67","81","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-25","67",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-26","73",,"53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-27","71","92","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-28","68","84","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-29","71",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-11-30","73","88","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-01","71","89","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-02","64","85","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-03","70","84","53"
